show_id,date,song_key,p_model,surprisal
"2023-03-30_-_Big_Ears_Festival_-_Knoxville,_TN",2023-03-30,The Diaz Brothers,0.0761137085416379,2.575526891813998
"2024-04-05_-_Haw_River_Ballroom_-_Saxapahaw,_NC",2024-04-05,Fresh Tattoo,0.07641125076794193,2.5716253322910556
"2024-12-10_-_Antone's_Nightclub_-_Austin,_TX",2024-12-10,International Small Arms Traffic Blues,0.0767174832710476,2.56762565302417
"2023-10-06_-_August_Hall_-_San_Francisco,_CA",2023-10-06,For the Krishnacore Bands,0.07677159473791347,2.5669205674270765
"2025-09-27_-_The_Salt_Shed_-_Chicago,_IL",2025-09-27,See America Right,0.07679160388867373,2.566659969171082
"2026-05-03_-_Sing_Us_Home_Festival_-_Philadelphia,_PA",2026-05-03,Dance Music,0.07680781545422313,2.5664488802792236
"2024-02-29_-_Teragram_Ballroom_-_Los_Angeles,_CA",2024-02-29,Solidarity Forever,0.07683639138452823,2.5660769049054357
"2024-04-08_-_Victory_Theatre_-_Evansville,_IN",2024-04-08,Palmcorder Yajna,0.07701813743201841,2.5637143338010757
"2023-12-02_-_The_Queen_-_Wilmington,_DE",2023-12-02,First Blood,0.0772174720091532,2.5611295261961344
"2023-02-12_-_Skully's_-_Columbus,_OH",2023-02-12,You or Your Memory,0.07732069492260361,2.5597936370646557
"2024-01-24_-_Tower_Theatre_-_Oklahoma_City,_OK",2024-01-24,Golden Boy,0.07741352184822606,2.558593812763404
"2026-04-06_-_Blue_Note_Tokyo,_Late_Show_-_Tokyo,_Japan",2026-04-06,Corsican Mastiff Stride,0.07852700069211684,2.5443127554723577
"2025-12-08_-_Revolution_Hall_-_Portland,_OR",2025-12-08,Tallahassee (Song),0.0790066044880623,2.5382238288947816
"2025-07-26_-_MASS_MoCA_-_North_Adams,_MA",2025-07-26,International Small Arms Traffic Blues,0.07904548731561219,2.537731803412669
"2023-07-11_-_Ryman_Auditorium_-_Nashville,_TN",2023-07-11,Spent Gladiator 2,0.07920141805866505,2.535761075540921
"2023-02-08_-_The_Ramkat_-_Winston-Salem,_NC",2023-02-08,Soft Targets,0.07930614386622273,2.5344396770975366
"2024-11-30_-_The_Ramkat_&_Gas_Hill_-_Winston-Salem,_NC",2024-11-30,Orange Ball of Pain,0.07934231077483872,2.5339837393536193
"2023-02-17_-_Musica_-_Akron,_OH",2023-02-17,Color in Your Cheeks,0.07937798577690598,2.533534206389744
"2025-11-11_-_Sony_Hall_-_WFUV_Radio_Fundraiser_-_New_York,_NY",2025-11-11,Dance Music,0.07949193378927231,2.532099724239604
